calage,c14agemean,c14sig
7206,6284.600746,22.72419147
7207,6282.614478,22.32690569
7208,6280.673619,21.96233746
7209,6278.717316,21.7134683
7210,6276.855632,21.46735213
7211,6274.979207,21.51269684
7212,6273.280933,21.30753389
7213,6271.310937,21.25631237
7214,6269.666765,21.25954746
7215,6267.915499,21.09943797
7216,6266.383356,21.17124882
7217,6264.958594,21.09452938
7218,6263.645338,21.02660208
7219,6262.15106,20.97146477
7220,6261.025716,20.78431002
7221,6259.994504,20.85529669
7222,6259.032971,20.54912588
7223,6258.012255,20.38580303
7224,6257.640264,20.1576745
7225,6256.920965,19.68786934
7226,6256.679275,19.58024691
7227,6256.082078,19.1010521
7228,6256.152901,18.96732354
7229,6256.053239,18.4141302
7230,6256.324609,18.19018241
7231,6256.676188,18.0861268
7232,6257.061378,17.90605107
7233,6257.720913,17.70439235
7234,6258.460289,17.76676229
7235,6259.446075,17.78219164
7236,6260.560011,17.9096309
7237,6261.722729,17.92566449
7238,6263.105767,18.08618479
7239,6264.599556,18.43729987
7240,6266.386908,18.58840634
7241,6268.140088,18.80461894
7242,6270.448323,19.09778897
7243,6272.792909,19.12496392
7244,6275.106535,19.27229864
7245,6277.730626,19.28384214
7246,6280.412164,19.33501332
7247,6283.422014,19.15525396
7248,6286.482985,18.96167187
7249,6289.934072,18.80382576
7250,6293.433182,18.50088954
7251,6296.9221,18.15788291
7252,6300.542535,17.79819898
7253,6304.318649,17.65817401
7254,6308.110268,17.59597553
7255,6312.160012,17.44723881
7256,6316.126312,17.36045468
7257,6320.002651,17.56289814
7258,6323.606221,17.72755183
7259,6327.53356,17.90437671
7260,6331.28029,18.08462164
7261,6334.949146,18.29600716
7262,6338.411338,18.48840171
7263,6341.639752,18.68389766
7264,6344.892353,18.66565861
7265,6347.917101,18.70669028
7266,6351.249551,18.77625357
7267,6353.764035,18.52798572
7268,6356.33743,18.42323436
7269,6358.773402,18.11867587
7270,6361.278104,17.97420005
7271,6363.361268,17.83209254
7272,6365.430788,17.89940036
7273,6367.664972,17.72906111
7274,6369.351063,17.8328131
7275,6370.793567,17.82838688
7276,6372.507709,17.82281082
7277,6373.862907,18.09835055
7278,6375.178746,18.39755209
7279,6376.132062,18.59747891
7280,6377.17718,19.10771737
7281,6378.008214,19.39104713
7282,6378.754621,19.76942528
7283,6379.366917,20.21254124
7284,6379.835963,20.54707737
7285,6380.234137,20.74086065
7286,6380.579747,20.86425245
7287,6380.690631,21.11301989
7288,6380.619638,21.19547875
7289,6380.529514,20.88664366
7290,6380.430269,20.90833983
7291,6380.114653,20.68353611
7292,6379.970674,20.33160583
7293,6379.419524,20.05308091
7294,6379.107429,19.74379205
7295,6378.676696,19.47584839
7296,6378.237933,19.12969195
7297,6377.981766,18.7388371
7298,6377.399223,18.55081967
7299,6377.051193,18.33884476
7300,6376.900687,18.19124413
7301,6376.862843,18.12565539
7302,6376.62293,18.00057661
7303,6376.598794,18.01157431
7304,6376.741543,18.15333019
7305,6376.969518,18.33031021
7306,6377.371161,18.36203942
7307,6377.994289,18.48276751
7308,6378.787918,18.78661757
7309,6379.716772,18.98817722
7310,6380.766793,19.0292597
7311,6382.101469,19.09904046
7312,6383.842195,19.19528384
7313,6385.808996,19.10203672
7314,6387.92252,19.07652543
7315,6390.302394,18.96636088
7316,6392.535456,18.79380759
7317,6395.384198,18.70619754
7318,6398.166222,18.578952
7319,6401.036373,18.31989825
7320,6403.947058,18.26891709
7321,6407.256208,18.13458246
7322,6410.348532,17.91909972
7323,6413.584942,18.1628057
7324,6416.7557,18.19000696
7325,6419.797336,18.12182553
7326,6423.022091,18.30612074
7327,6426.234591,18.52679421
7328,6429.226192,18.78589513
7329,6432.201536,18.81236213
7330,6435.138596,19.14583789
7331,6437.812239,19.46892768
7332,6440.147282,19.662509
7333,6442.646037,19.78576551
7334,6444.847102,19.89054017
7335,6446.728596,19.72182795
7336,6448.419129,19.76462848
7337,6449.712162,19.6724742
7338,6450.892452,19.55596777
7339,6451.865126,19.40701326
7340,6452.154688,19.04072633
7341,6452.720485,18.87235733
7342,6452.991314,18.81953259
7343,6453.07426,18.59911505
7344,6452.976094,18.43269074
7345,6452.650696,18.45132476
7346,6452.533149,18.55863726
7347,6452.204625,18.59845259
7348,6451.785641,18.66706186
7349,6451.677285,18.90065102
7350,6451.191636,19.05850677
7351,6450.866986,19.17297975
7352,6450.723891,19.2221484
7353,6450.655805,19.39473799
7354,6450.635343,19.31544437
7355,6450.733853,19.14706042
7356,6450.944674,18.70848773
7357,6451.775609,18.27102353
7358,6452.622438,17.69837869
7359,6453.509209,17.27881666
7360,6454.891551,16.52925147
7361,6456.508857,16.33552941
7362,6458.380548,16.0221497
7363,6460.20956,15.98891519
7364,6462.010242,15.79396216
7365,6464.056294,15.61515936
7366,6465.668406,15.57304992
7367,6467.355647,15.7084945
7368,6468.850476,15.68178666
7369,6470.187162,15.6492421
7370,6470.731328,15.67075075
7371,6471.385041,15.66892829
7372,6470.973282,15.74870206
7373,6469.999917,15.60279597
7374,6468.82519,15.60838108
7375,6466.783972,15.6225265
7376,6464.569609,15.41662144
7377,6462.427926,15.56844458
7378,6459.900766,15.46970022
7379,6457.272247,15.66272451
7380,6454.814423,15.67041913
7381,6452.080079,15.61890634
7382,6449.533312,15.53971841
7383,6447.411909,15.60709695
7384,6445.657676,15.78235521
7385,6444.085813,15.65586907
7386,6442.955134,15.59972398
7387,6441.95318,15.65012321
7388,6441.198324,15.6738035
7389,6440.173829,15.71104158
7390,6439.093869,15.74929544
7391,6437.716705,15.66714049
7392,6436.491957,15.7266224
7393,6435.047742,15.68927056
7394,6433.603018,15.49451484
7395,6432.089505,15.56656616
7396,6430.593067,15.51409523
7397,6428.857582,15.55325567
7398,6427.058128,15.42052752
7399,6425.206818,15.46449934
7400,6423.582377,15.44756017
7401,6421.446476,15.4707913
7402,6419.386746,15.47179238
7403,6417.30802,15.44633042
7404,6415.875422,15.3322429
7405,6414.704624,15.2399953
7406,6414.266079,15.15202397
7407,6414.412595,14.82165942
7408,6414.973462,14.76596837
7409,6416.235528,14.53891663
7410,6417.594606,14.4195418
7411,6419.219437,14.37036773
7412,6421.020731,14.14653025
7413,6423.041167,14.19670277
7414,6425.317719,14.22241316
7415,6427.701576,14.05024483
7416,6430.485126,14.10878109
7417,6433.738328,14.21744875
7418,6437.632222,14.33210129
7419,6442.722648,14.27079402
7420,6448.577341,14.16393694
7421,6456.321736,14.2326088
7422,6465.71912,14.19415323
7423,6476.44137,14.17682702
7424,6488.486623,14.27820447
7425,6501.033496,14.00790195
7426,6513.655839,13.90246539
7427,6526.214407,13.99130394
7428,6538.213942,14.04550612
7429,6549.759777,14.07540014
7430,6560.400823,14.01532154
7431,6570.263346,14.13826066
7432,6578.440856,14.22333816
7433,6585.022936,14.19883194
7434,6589.48342,14.34419234
7435,6592.254476,14.45297342
7436,6593.499853,14.65680487
7437,6593.55146,15.11101366
7438,6592.921589,15.53269871
7439,6591.519903,16.10072582
7440,6589.768309,16.85865773
7441,6588.182078,17.42881995
7442,6586.252954,17.76677424
7443,6583.868714,18.01897201
7444,6581.629211,18.45129106
7445,6579.404086,18.54841337
7446,6577.106338,18.79931496
7447,6574.747865,18.85019339
7448,6572.507442,19.19149113
7449,6570.43764,19.62935975
7450,6568.428999,19.90272043
7451,6566.866227,20.32823277
7452,6565.262794,20.69699061
7453,6564.073283,20.73446697
7454,6563.283867,21.03869635
7455,6562.665735,21.04646306
7456,6562.233699,20.96848906
7457,6562.106442,20.77949019
7458,6562.182466,20.64800396
7459,6562.559621,20.37609204
7460,6563.075018,20.20461162
7461,6563.967962,20.04199915
7462,6564.96777,19.97216097
7463,6565.912201,19.93011573
7464,6567.222698,19.94534821
7465,6568.655902,20.08094716
7466,6569.941921,20.24104503
7467,6571.792331,20.66996324
7468,6573.318138,21.13247046
7469,6575.159888,21.31034204
7470,6577.007442,21.68450302
7471,6578.904413,22.06101988
7472,6580.694485,22.34136516
7473,6582.76996,22.4168589
7474,6584.451755,22.5754516
7475,6586.454743,22.81804052
7476,6588.140282,22.51422823
7477,6590.066766,22.43857079
7478,6591.946303,21.97471328
7479,6593.541371,21.52159554
7480,6595.005746,21.12883652
7481,6596.662686,20.81659722
7482,6597.940897,20.52212311
7483,6599.490864,20.29968783
7484,6600.61956,20.13617015
7485,6601.721818,20.27478417
7486,6602.639537,20.55184631
7487,6603.373107,20.90957297
7488,6604.155232,21.21059306
7489,6604.679707,21.58254063
7490,6605.053874,21.93056384
7491,6605.139829,22.21671985
7492,6605.017498,22.12769722
7493,6604.761415,22.12772533
7494,6604.461165,21.83385743
7495,6604.233564,21.50195859
7496,6603.933689,21.15249889
7497,6603.481325,20.89960157
7498,6603.351621,20.56097758
7499,6603.214938,20.36652292
7500,6603.142371,20.58387294
7501,6603.563399,20.50545114
7502,6604.15374,20.75487861
7503,6605.145194,20.83504937
7504,6606.383379,21.30261025
7505,6608.231631,21.47578042
7506,6610.780197,21.84495433
7507,6613.529159,21.84684378
7508,6617.106209,21.87599383
7509,6621.249447,21.71917538
7510,6625.656588,21.42444292
7511,6630.506555,20.98081536
7512,6635.610615,20.53938782
7513,6640.99091,20.30531215
7514,6646.169341,20.0774575
7515,6651.381374,20.05405156
7516,6656.630833,20.01470786
7517,6661.454779,19.96025853
7518,6666.300359,20.27944505
7519,6670.309422,20.7179806
7520,6673.837101,21.05615755
7521,6677.142504,21.34276561
7522,6679.430775,21.55207186
7523,6680.905503,21.72296641
7524,6681.573886,21.75521964
7525,6681.399466,21.5696692
7526,6680.772287,21.23479614
7527,6679.250483,20.99733248
7528,6677.247358,20.69505485
7529,6674.806411,20.06798557
7530,6671.893484,19.90145796
7531,6668.441435,19.59261082
7532,6664.752731,19.47369711
7533,6660.736685,19.49258191
7534,6656.612996,19.39884392
7535,6652.413838,19.49214189
7536,6647.920596,19.71690755
7537,6643.52142,19.90117342
7538,6639.372882,20.23332321
7539,6635.263615,20.51321572
7540,6631.183817,20.75197028
7541,6627.476652,20.65542454
7542,6624.06859,20.94364088
7543,6620.918704,20.8134834
7544,6618.061619,20.83065941
7545,6615.765111,20.40395121
7546,6613.577874,20.15877274
7547,6611.669829,20.19818929
7548,6610.553512,19.87559088
7549,6609.314979,19.53424136
7550,6608.704466,19.48842112
7551,6608.468364,19.55655401
7552,6608.513177,19.6553946
7553,6609.131712,19.69239283
7554,6610.084399,20.10245951
7555,6611.221417,20.23679844
7556,6613.027019,20.63239464
7557,6615.191904,20.80272662
7558,6617.759603,20.78484169
7559,6620.800528,20.92212552
7560,6624.28756,20.97612507
7561,6627.975419,20.7969086
7562,6632.519419,20.59151426
7563,6637.016887,19.92012182
7564,6642.200536,19.80425534
7565,6647.471824,19.41182571
7566,6653.004886,19.16677376
7567,6658.896637,18.96669344
7568,6664.6789,19.32386868
7569,6670.814026,19.19793652
7570,6676.884408,19.62345144
7571,6682.995038,19.9557034
7572,6688.77936,20.44254746
7573,6694.867452,20.94276867
7574,6700.627006,21.36581515
7575,6705.871252,21.62562566
7576,6711.227168,21.8294739
7577,6716.033871,21.81300349
7578,6720.855521,21.5737653
7579,6725.061569,21.38727154
7580,6728.935229,21.02138765
7581,6732.787081,20.69006326
7582,6736.212408,20.49471281
7583,6739.183734,20.36349306
7584,6741.915514,20.51412977
7585,6744.374421,20.43270648
7586,6746.639534,20.79136806
7587,6748.551689,21.18859386
7588,6750.108456,21.40777791
7589,6751.045268,21.65156289
7590,6752.047922,21.79166711
7591,6752.97116,21.8694986
7592,6753.376012,21.72106026
7593,6753.4067,21.28702614
7594,6753.468474,21.18992318
7595,6753.38926,20.65114745
7596,6753.223909,20.3591005
7597,6752.917529,20.05609095
7598,6752.514413,19.76206043
7599,6752.204995,19.67499466
7600,6752.213179,19.68934239
7601,6751.973598,19.95910031
7602,6752.085576,20.25557135
7603,6752.39448,20.51111887
7604,6752.87168,20.64908637
7605,6754.033158,21.20691614
7606,6755.115001,21.20054025
7607,6756.746862,21.44784779
7608,6758.79836,21.32163243
7609,6761.022266,21.16021798
7610,6763.494674,20.97502857
7611,6766.338923,20.67658918
7612,6769.38322,20.58611924
7613,6772.457826,20.36842484
7614,6775.43834,20.3032728
7615,6778.743619,20.37114362
7616,6781.809463,20.24935379
7617,6784.793555,20.39053973
7618,6787.795399,20.69871387
7619,6790.468427,20.89777702
7620,6792.92904,21.13233459
7621,6795.105091,21.35614481
7622,6797.167553,21.35578845
7623,6798.466109,21.1589862
7624,6799.664715,21.02969788
7625,6800.663629,20.9465877
7626,6801.017418,20.83658448
7627,6801.446365,20.51074532
7628,6801.546791,20.21498541
7629,6801.302475,20.06592187
7630,6800.806648,19.84845307
7631,6800.332428,19.97234129
7632,6799.577538,20.13503105
7633,6798.706816,20.3641
7634,6797.883047,20.66393987
7635,6796.808503,21.15632769
7636,6795.424238,21.52867196
7637,6794.368345,22.06308965
7638,6793.122081,22.61344076
7639,6791.97813,22.95358462
7640,6790.871012,23.11119601
7641,6789.814834,23.32601234
7642,6788.771969,23.17518768
7643,6787.793127,23.05957607
7644,6787.054642,22.69734442
7645,6786.134585,22.27043369
7646,6785.697881,21.95521245
7647,6785.348688,21.47708327
7648,6785.018019,21.13275652
7649,6785.00052,20.89529587
7650,6784.90154,20.61476253
7651,6785.11761,20.70818246
7652,6785.353085,20.68048715
7653,6785.896002,20.7638382
7654,6786.621689,21.1419196
7655,6787.527475,21.313778
7656,6788.66876,21.63028549
7657,6790.142248,21.79313389
7658,6791.437338,22.09381073
7659,6793.473885,22.21880734
7660,6795.603742,22.29184313
7661,6797.975491,22.24244042
7662,6800.36082,22.08294271
7663,6803.002736,22.07728029
7664,6805.871682,21.92093259
7665,6808.996828,21.90658649
7666,6812.24355,22.04761905
7667,6815.783225,22.40133129
7668,6819.371827,22.71253987
7669,6822.917017,23.27309381
7670,6826.529493,23.79919741
7671,6830.260072,24.32456963
7672,6833.878043,24.75026879
7673,6837.672858,25.22373676
7674,6841.464051,25.58547897
7675,6845.053644,25.80722651
7676,6848.743906,25.57260804
7677,6852.41542,25.34342137
7678,6855.877666,24.99472902
7679,6859.156866,24.35670407
7680,6862.461522,23.82440526
7681,6865.952178,23.40139584
7682,6869.030438,22.76335752
7683,6872.050616,22.73130061
7684,6874.866864,22.30904341
7685,6877.85074,22.33853499
7686,6880.646144,22.17385975
7687,6883.314887,22.39149607
7688,6885.847742,22.47849097
7689,6887.970563,22.46897449
7690,6890.324267,22.40221055
7691,6892.408584,22.11425248
7692,6894.374293,21.80486527
7693,6896.147331,21.40161933
7694,6898.015812,21.06785876
7695,6899.602768,20.64916182
7696,6901.085511,20.6144986
7697,6902.379544,20.42997794
7698,6903.638973,20.58328428
7699,6904.783784,20.92102115
7700,6905.804224,21.18919168
7701,6906.672986,21.58282884
7702,6907.514361,22.08258501
7703,6908.293075,22.58466303
7704,6908.815645,23.03980235
7705,6909.392281,23.33473801
7706,6910.06046,23.3175015
7707,6910.440201,23.20780651
7708,6910.609588,23.14877231
7709,6910.765544,22.7989929
7710,6911.183855,22.48601768
7711,6911.330259,22.14848332
7712,6911.433225,21.82876093
7713,6911.556661,21.49075903
7714,6911.578219,21.34522806
7715,6911.651177,21.30514971
7716,6911.685338,21.3818899
7717,6911.822292,21.76203589
7718,6911.903775,21.83654284
7719,6911.988187,22.18192375
7720,6912.203692,22.34846137
7721,6912.330254,22.6058659
7722,6912.408137,22.69624271
7723,6912.580856,22.62324526
7724,6912.866185,22.52017567
7725,6913.330966,22.19392798
7726,6913.775492,21.93387269
7727,6914.12565,21.63620795
7728,6914.752916,21.2782112
7729,6915.245653,21.18858549
7730,6915.833642,21.01593164
7731,6916.419935,20.93198291
7732,6917.196789,20.91374021
7733,6917.936496,21.17278882
7734,6918.635587,21.36234368
7735,6919.355525,21.60623762
7736,6920.361184,22.22893101
7737,6921.354952,22.51472233
7738,6922.360634,22.83364682
7739,6923.380932,23.00610596
7740,6924.471559,23.24415501
7741,6925.626215,23.23901325
7742,6926.844801,23.23933204
7743,6928.077218,22.97990942
7744,6929.383921,22.61611042
7745,6930.521211,22.24594961
7746,6931.841517,21.66139835
7747,6933.116446,21.40169902
7748,6934.330246,21.04969292
7749,6935.56772,20.61443556
7750,6936.734414,20.71382785
7751,6938.01009,20.74552628
7752,6938.977413,20.74332804
7753,6939.725631,20.99898241
7754,6940.679313,21.09187885
7755,6941.313886,21.6115325
7756,6941.961301,21.69271855
7757,6942.603281,22.10953675
7758,6942.726326,22.26284914
7759,6943.089737,22.30668606
7760,6943.020913,21.83747868
7761,6942.791487,21.92951227
7762,6942.410444,21.48460713
7763,6941.864912,21.09751413
7764,6941.536191,20.97968009
7765,6940.915879,20.63380243
7766,6940.479917,20.4577451
7767,6939.64914,20.6498973
7768,6939.187016,20.7507967
7769,6938.512977,20.86571895
7770,6938.198742,21.26841138
7771,6937.592987,21.53348277
7772,6937.499341,21.68978824
7773,6937.316349,21.76685009
7774,6937.258426,21.71853704
7775,6937.433249,21.67175222
7776,6937.738958,21.50118793
7777,6938.396148,21.15396493
7778,6939.262683,20.86969221
7779,6940.010328,20.61200956
7780,6941.033171,20.56216612
7781,6942.43046,20.45591279
7782,6943.976123,20.48950655
7783,6945.60885,20.75193111
7784,6947.641679,20.98917463
7785,6949.856337,21.39380583
7786,6952.041447,21.47900253
7787,6954.808023,21.8624699
7788,6957.75327,21.87716854
7789,6960.789804,21.91655701
7790,6964.089009,21.64570938
7791,6967.667251,21.47761311
7792,6971.26714,21.13073821
7793,6974.77276,20.79224045
7794,6978.380249,20.58365952
7795,6981.707914,20.494234
7796,6984.819556,20.51541719
7797,6988.046133,20.8226745
7798,6990.756418,20.89318392
7799,6992.836682,21.24223138
7800,6994.614098,21.61601453
7801,6996.013439,21.69787531
7802,6996.41674,21.9942323
7803,6996.599546,21.82892723
7804,6995.903638,21.57993092
7805,6995.133907,21.45722982
7806,6993.430208,20.99769938
7807,6991.873666,20.59554277
7808,6989.59576,20.26377948
7809,6987.517955,19.93796573
7810,6984.903222,19.84054984
7811,6982.366111,19.82171303
7812,6979.828983,19.89084302
7813,6977.277519,20.08642904
7814,6974.846361,20.23119001
7815,6972.54546,20.69624858
7816,6970.668825,20.83299932
7817,6968.949769,20.98060914
7818,6967.552702,21.11103329
7819,6966.570441,21.19024049
7820,6966.139603,20.88293452
7821,6966.163037,20.66830964
7822,6966.489995,20.46196241
7823,6967.01078,20.07726288
7824,6968.034164,19.9418808
7825,6969.281946,19.7024079
7826,6970.836081,19.63686845
7827,6972.589627,19.85775228
7828,6974.501809,19.94149857
7829,6976.755728,19.99840832
7830,6979.204347,20.56055699
7831,6981.395767,20.59145721
7832,6984.013082,20.91949414
7833,6986.72745,21.04836262
7834,6989.31933,21.07011338
7835,6992.078826,21.02352817
7836,6994.852783,20.88490171
7837,6997.334847,20.55450369
7838,7000.095625,20.32937136
7839,7002.549414,20.1092412
7840,7005.267876,20.01535418
7841,7007.567218,19.96814548
7842,7009.930144,19.8611861
7843,7012.150521,20.11337649
7844,7013.899058,20.21131566
7845,7015.905868,20.49685128
7846,7017.554641,20.58075731
7847,7018.892217,20.80864774
7848,7019.926347,20.82454935
7849,7020.966098,20.59817954
7850,7021.493134,20.1601825
7851,7021.783976,20.06706777
7852,7022.053987,19.82192728
7853,7022.149776,19.73891653
7854,7022.265166,19.81625836
7855,7022.32637,19.91339472
7856,7022.432252,20.16241611
7857,7022.879501,20.6715669
7858,7023.503477,21.12885025
7859,7024.239566,21.64797617
7860,7025.319633,22.27671024
7861,7026.472181,22.5879995
7862,7028.153862,22.93317214
7863,7030.701364,22.90750477
7864,7033.236187,22.66618822
7865,7036.099267,22.4409519
7866,7039.186223,22.2022476
7867,7042.503917,21.91400337
7868,7045.88428,21.68240371
7869,7049.651271,21.67840055
7870,7053.154295,21.55329581
7871,7056.774716,21.89786201
7872,7060.390439,22.12245204
7873,7064.003127,22.41508193
7874,7067.350483,22.82670152
7875,7070.526194,23.12484014
7876,7073.28112,23.60013296
7877,7075.802034,23.45406829
7878,7078.221136,23.48532034
7879,7079.952451,23.55559802
7880,7081.663733,23.27734615
7881,7082.885874,22.95619644
7882,7083.454339,22.73597618
7883,7083.638451,22.34379105
7884,7083.682419,22.36376249
7885,7083.05707,22.05399153
7886,7082.16108,21.92476655
7887,7080.692935,22.01733094
7888,7078.862702,21.92447036
7889,7076.518344,21.90356499
7890,7073.485058,21.82036537
7891,7070.252705,21.6647424
7892,7066.455903,21.32546706
7893,7062.089369,20.9369437
7894,7057.605253,20.28790404
7895,7052.719112,20.07152434
7896,7047.864725,19.78161452
7897,7042.932838,19.8380456
7898,7038.185339,20.18047885
7899,7033.553535,20.49651954
7900,7029.0475,20.9084531
7901,7025.315399,21.31010502
7902,7021.716395,21.42009365
7903,7019.098515,21.63490653
7904,7016.836035,21.53993929
7905,7015.192637,21.17305968
7906,7014.114342,20.84963081
7907,7013.479086,20.58132986
7908,7013.173902,20.21980904
7909,7013.312045,19.97643122
7910,7013.949724,20.01862356
7911,7014.485514,19.91416788
7912,7015.58643,19.99007285
7913,7016.832733,20.16040428
7914,7018.017639,20.16175029
7915,7019.345849,20.40075268
7916,7021.105987,20.34164704
7917,7022.64358,20.29864863
7918,7024.547785,20.26892527
7919,7026.551522,20.5985175
7920,7028.87424,20.84279056
7921,7031.219992,21.36740815
7922,7033.882695,21.72059972
7923,7036.855543,22.33291622
7924,7039.98055,23.02167354
7925,7043.609511,23.5222023
7926,7047.405996,23.82472012
7927,7051.477349,24.08949309
7928,7056.003427,24.07225206
7929,7060.831292,23.83734354
7930,7065.972268,23.30671538
7931,7071.240907,22.76958794
7932,7076.825926,22.21043011
7933,7082.171825,21.58757856
7934,7087.468769,21.32773954
7935,7092.936284,20.75230738
7936,7097.883471,20.91359464
7937,7102.608073,21.00239264
7938,7107.197176,21.11350741
7939,7111.277921,21.48425077
7940,7114.686571,21.6619086
7941,7117.858003,21.86974001
7942,7120.291614,21.89489149
7943,7121.949003,21.99483067
7944,7123.247825,21.87847305
7945,7123.929188,21.78850343
7946,7124.253092,21.72147415
7947,7124.401962,21.62308107
7948,7124.074734,21.62563834
7949,7123.964668,21.78468353
7950,7123.42674,21.91711848
7951,7123.111731,22.37547171
7952,7122.626842,22.6167439
7953,7122.263362,22.93591723
7954,7122.336621,23.38460877
7955,7122.413486,23.62849906
7956,7122.785676,23.56922945
7957,7123.748142,23.53887944
7958,7124.991977,23.40005644
7959,7126.782669,23.25106466
7960,7128.956631,22.97554347
7961,7131.202566,22.69949346
7962,7133.740403,22.48018978
7963,7136.436653,22.33783327
7964,7139.450361,22.37062694
7965,7142.485595,22.2459209
7966,7145.549734,22.20636875
7967,7148.953569,21.95254389
7968,7152.166638,21.60688713
7969,7155.414852,21.17734374
7970,7158.45559,20.4931437
7971,7161.606579,19.98172696
7972,7164.692583,19.7078885
7973,7167.429716,19.51804271
7974,7170.056592,19.70308984
7975,7172.881117,19.996324
7976,7174.922664,20.3717993
7977,7177.317748,20.47218253
7978,7178.960016,20.60510416
7979,7180.725022,20.43394613
7980,7182.148799,20.5658452
7981,7183.542754,20.09829655
7982,7184.509412,20.03556768
7983,7185.202464,19.82366751
7984,7185.689124,19.89893166
7985,7186.115831,20.03934206
7986,7186.35105,20.12441267
7987,7186.045902,20.42103719
7988,7185.938846,20.55781074
7989,7185.520456,20.42355242
7990,7184.718892,20.40247185
7991,7184.127822,20.47649896
7992,7183.27372,20.33511132
7993,7182.500736,20.29126914
7994,7181.663797,20.32893029
7995,7180.795544,20.30138653
7996,7180.128441,20.45431652
7997,7179.45712,20.82374765
7998,7178.719519,21.26220831
7999,7178.369048,21.73218753
8000,7178.276868,22.20202324
8001,7178.07368,22.75036063
8002,7178.307069,23.58615367
8003,7179.046028,24.01480831
8004,7179.875505,24.45572457
8005,7181.059901,24.85599178
8006,7182.699231,25.22699945
8007,7184.711748,25.3595508
8008,7187.081292,25.36680554
8009,7189.574049,25.32474845
8010,7192.154945,25.01349974
8011,7195.36403,24.85230128
8012,7198.652836,24.47998388
8013,7201.934887,24.27254459
8014,7205.720893,23.96309269
8015,7209.667454,23.62766903
8016,7213.441845,23.29289735
8017,7217.687167,23.08573197
8018,7221.849271,22.86679872
8019,7226.09902,22.91764598
8020,7230.362759,23.07550124
8021,7234.803395,23.14596426
8022,7238.909204,23.31616988
8023,7243.189433,23.69669105
8024,7247.3885,23.92746942
8025,7251.715135,24.26758654
8026,7255.767574,24.77564383
8027,7259.717664,25.01906895
8028,7263.517689,25.38731062
8029,7267.08676,25.79616277
8030,7270.703605,25.94774353
8031,7274.065405,26.17443487
8032,7277.337157,26.42695771
8033,7280.376806,26.44834639
8034,7283.669216,26.59189083
8035,7286.134635,26.55915635
8036,7289.048833,26.5957921
8037,7291.686127,26.62776121
8038,7294.415505,26.56532704
8039,7296.710317,26.58513717
8040,7298.958737,26.41380965
8041,7301.055934,26.32286265
8042,7303.213247,26.1876174
8043,7305.012555,26.14247549
8044,7306.761214,26.11156108
8045,7308.579861,25.99175121
8046,7310.181294,25.95021194
8047,7311.497263,25.91480765
8048,7313.116595,25.82804574
8049,7314.261736,26.0483906
8050,7315.388923,26.12791435
8051,7316.720392,26.06129826
8052,7317.771412,26.42651048
8053,7318.659725,26.36317082
8054,7319.313683,26.56917748
8055,7320.011848,26.93330353
8056,7320.669098,27.10410307
8057,7321.002415,27.17024366
8058,7321.698138,27.51998136
8059,7321.676298,27.8171781
8060,7322.330204,27.78208978
8061,7322.502023,28.07887129
8062,7322.640136,28.42412631
8063,7322.560689,28.55738301
8064,7322.461025,28.79787481
8065,7322.217952,28.96262202
8066,7322.18703,28.85268559
8067,7322.002171,28.88631822
8068,7321.693135,29.0888605
8069,7320.942965,28.87462729
8070,7320.860807,28.75776107
8071,7320.216047,28.59846172
8072,7319.555957,28.23112718
8073,7318.760625,27.9399667
8074,7318.255259,27.5407985
8075,7317.428527,27.20230799
8076,7316.71021,26.65416347
8077,7315.924894,26.25524952
8078,7314.99276,25.7349289
8079,7314.038703,25.11359614
8080,7312.965452,24.55915665
8081,7312.043074,24.22436896
8082,7311.124024,23.76928396
8083,7310.214389,23.39541299
8084,7309.21356,22.9909596
8085,7307.987443,22.9314337
8086,7307.104792,22.81438524
8087,7306.007802,22.52116861
8088,7305.038656,22.54846158
8089,7303.962498,22.53932582
8090,7303.217196,22.68614263
8091,7302.153309,22.92796359
8092,7301.035627,23.18827392
8093,7300.29337,23.42982352
8094,7299.384461,23.74945519
8095,7298.609317,24.19779195
8096,7297.790344,24.40341672
8097,7297.025125,24.80168929
8098,7296.206894,25.15321793
8099,7295.599974,25.50162875
8100,7295.015313,25.75440122
8101,7294.620217,25.93420607
8102,7294.178099,26.0951751
8103,7293.719522,26.11805238
8104,7293.310343,26.01300976
8105,7293.084941,25.94899899
8106,7293.079456,25.84492602
8107,7292.888983,25.44194407
8108,7292.909904,25.07308577
8109,7293.302901,24.66291454
8110,7293.464557,24.24022867
8111,7293.886255,23.56624642
8112,7294.263677,22.98692908
8113,7294.927604,22.38811236
8114,7295.428927,21.92546589
8115,7295.985971,21.63444844
8116,7296.696931,21.37973912
8117,7297.261868,21.2574521
8118,7298.017155,21.19454513
8119,7298.763065,21.42857459
8120,7299.311702,21.32272451
8121,7299.861579,21.6157481
8122,7300.539005,21.58650036
8123,7300.773849,21.82154524
8124,7301.13777,21.94469828
8125,7301.437402,21.77392891
8126,7301.71803,21.69120147
8127,7301.57671,21.22494578
8128,7301.707629,20.93362064
8129,7301.458053,20.54102322
8130,7301.190485,19.91602662
8131,7300.812865,19.67977335
8132,7300.506159,19.28082013
8133,7299.97762,19.07280967
8134,7299.392048,19.04333524
8135,7298.750112,19.01904174
8136,7298.316993,19.2682376
8137,7297.556845,19.58733045
